station_id,historical_station_idx_lookup__NSE,historical_station_idx_lookup__KGE,historical_station_idx_lookup__snow_pbm_gate_mean,historical_station_idx_lookup__runoff_pbm_gate_mean,historical_station_idx_lookup__et_pbm_gate_mean,historical_station_idx_lookup__drainage_pbm_gate_mean,forced_raw_zero__NSE,forced_raw_zero__KGE,forced_raw_zero__snow_pbm_gate_mean,forced_raw_zero__runoff_pbm_gate_mean,forced_raw_zero__et_pbm_gate_mean,forced_raw_zero__drainage_pbm_gate_mean,recovered_precomputed__NSE,recovered_precomputed__KGE,recovered_precomputed__snow_pbm_gate_mean,recovered_precomputed__runoff_pbm_gate_mean,recovered_precomputed__et_pbm_gate_mean,recovered_precomputed__drainage_pbm_gate_mean,corr_historical_zero,corr_recovered_zero,corr_recovered_historical,median_abs_daily_historical_zero,median_abs_daily_recovered_zero,median_abs_daily_recovered_historical,max_abs_daily_historical_zero,max_abs_daily_recovered_zero
camels_02300700,0.5217143221479011,0.4535588754106348,0.019972742788690098,0.0669119860047501,0.0032578533126181087,0.05860734208360405,0.5217143221479011,0.4535588754106348,0.019972742788690098,0.0669119860047501,0.0032578533126181087,0.05860734208360405,0.5217120153516203,0.45355326981488,0.019972742788690098,0.0669119860047501,0.0032578533126181087,0.05860734208360405,1.0,0.9999999988860795,0.9999999988860795,0.0,0.0,0.0,0.0,0.0012845609487524001
camels_02312200,-0.13797898011013188,-0.3903845453590462,0.035379655462733146,0.157264174022249,0.004062361746240581,0.15596013252923746,-0.13797898011013188,-0.3903845453590462,0.035379655462733146,0.157264174022249,0.004062361746240581,0.15596013252923746,-0.13797893803399175,-0.3903825966076646,0.035379655462733146,0.157264174022249,0.004062361746240581,0.15596013252923746,1.0,0.9999999996271862,0.9999999996271862,0.0,0.0,0.0,0.0,0.00016978817969137694
camels_02314500,0.8538799134817562,0.5828331461904591,0.029691397877784093,0.12446437239888715,0.0027957127495663162,0.1133419091029293,0.8538799134817562,0.5828331461904591,0.029691397877784093,0.12446437239888715,0.0027957127495663162,0.1133419091029293,0.8538808043555963,0.5828383396333318,0.029691397877784093,0.12446437239888715,0.0027957127495663162,0.1133419091029293,1.0,0.9999999999199071,0.9999999999199071,0.0,0.0,0.0,0.0,0.0002887375722440133
camels_02315500,0.8599373412054055,0.5424672334623617,0.03118789394293547,0.133458038082471,0.0028897872561131723,0.12322432109840502,0.8599373412054055,0.5424672334623617,0.03118789394293547,0.133458038082471,0.0028897872561131723,0.12322432109840502,0.85993622282762,0.5424738137468814,0.03118789394293547,0.133458038082471,0.0028897872561131723,0.12322432109840502,1.0,0.9999999995546642,0.9999999995546642,0.0,0.0,0.0,0.0,0.0006827711217516352
camels_02324400,0.8726965038947039,0.5781858445239991,0.03349051988149028,0.14277258944559773,0.0030670410237496086,0.13501340080710017,0.8726965038947039,0.5781858445239991,0.03349051988149028,0.14277258944559773,0.0030670410237496086,0.13501340080710017,0.8726963618638116,0.5781946121461279,0.03349051988149028,0.14277258944559773,0.0030670410237496086,0.13501340080710017,1.0,0.9999999998584427,0.9999999998584427,0.0,0.0,0.0,0.0,0.0003044737413917531
camels_02327100,0.5925564784883959,0.5994811102766981,0.0291838191343853,0.11929373905576508,0.0028142251542809045,0.1120072324184085,0.5925564784883959,0.5994811102766981,0.0291838191343853,0.11929373905576508,0.0028142251542809045,0.1120072324184085,0.5925567889595724,0.599479310858404,0.0291838191343853,0.11929373905576508,0.0028142251542809045,0.1120072324184085,1.0,0.9999999987775525,0.9999999987775525,0.0,0.0,0.0,0.0,0.0027569669837510524
camels_02349900,0.6065863843118355,0.6051250994269126,0.030786101861609405,0.08886225857067302,0.0034618284349267428,0.08908522104878455,0.6065863843118355,0.6051250994269126,0.030786101861609405,0.08886225857067302,0.0034618284349267428,0.08908522104878455,0.6065863797457508,0.6051275612351064,0.030786101861609405,0.08886225857067302,0.0034618284349267428,0.08908522104878455,1.0,0.9999999987897965,0.9999999987897965,0.0,0.0,0.0,0.0,0.0011454360320639623
camels_02361000,0.7958883808613813,0.8615265663286408,0.019617713247303062,0.06574885617888723,0.0024993616959144327,0.05533373138242029,0.7958883808613813,0.8615265663286408,0.019617713247303062,0.06574885617888723,0.0024993616959144327,0.05533373138242029,0.7958907896986736,0.8615406350532111,0.019617713247303062,0.06574885617888723,0.0024993616959144327,0.05533373138242029,1.0,0.99999999892961,0.99999999892961,0.0,9.865125831343136e-06,9.865125831343136e-06,0.0,0.0014009094079998619
camels_02369800,0.7433996920768777,0.8079137094227554,0.013895501955043955,0.035356554104880436,0.0020160583888783174,0.020301420354939863,0.7433996920768777,0.8079137094227554,0.013895501955043955,0.035356554104880436,0.0020160583888783174,0.020301420354939863,0.7433996148264521,0.8079021773640165,0.013895501955043955,0.035356554104880436,0.0020160583888783174,0.020301420354939863,1.0,0.9999999989743793,0.9999999989743793,0.0,1.711586818009536e-05,1.711586818009536e-05,0.0,0.0019514510174367672
camels_02371500,0.8495396179718907,0.8310952140664282,0.024610212995362812,0.09447226379270728,0.0026355875916703477,0.08513315521921154,0.8495396179718907,0.8310952140664282,0.024610212995362812,0.09447226379270728,0.0026355875916703477,0.08513315521921154,0.8495422322350932,0.8311130409003606,0.024610212995362812,0.09447226379270728,0.0026355875916703477,0.08513315521921154,1.0,0.9999999994256727,0.9999999994256727,0.0,0.0,0.0,0.0,0.0017875880393063426
camels_02372250,0.8151764952391058,0.8192020107360058,0.023640504956970836,0.09005399630471127,0.002658503921230231,0.07946248547784214,0.8151764952391058,0.8192020107360058,0.023640504956970836,0.09005399630471127,0.002658503921230231,0.07946248547784214,0.8151800844055818,0.8192113445430131,0.023640504956970836,0.09005399630471127,0.002658503921230231,0.07946248547784214,1.0,0.9999999993981052,0.9999999993981052,0.0,0.0,0.0,0.0,0.001417716579916295
camels_02374500,0.7408517811513219,0.8302455381262566,0.014000149430899785,0.03791738630066537,0.002004347128026626,0.022242753839396077,0.7408517811513219,0.8302455381262566,0.014000149430899785,0.03791738630066537,0.002004347128026626,0.022242753839396077,0.7408598391846319,0.8302378679329647,0.014000149430899785,0.03791738630066537,0.002004347128026626,0.022242753839396077,1.0,0.9999999985493517,0.9999999985493517,0.0,1.8245768981905996e-05,1.8245768981905996e-05,0.0,0.0022696142230387295
camels_02381600,0.3027306093896769,0.5171277615113565,0.022104305089366363,0.046304476043515466,0.002022912729584421,0.03389526042203149,0.3027306093896769,0.5171277615113565,0.022104305089366363,0.046304476043515466,0.002022912729584421,0.03389526042203149,0.30272336511306086,0.5171236980957732,0.022104305089366363,0.046304476043515466,0.002022912729584421,0.03389526042203149,1.0,0.9999999992221184,0.9999999992221184,0.0,1.5178879650523669e-05,1.5178879650523669e-05,0.0,0.000994766854817808
camels_02395120,0.5095628477601406,0.6548297798422745,0.021618795491618995,0.05655602151433546,0.002174918404940901,0.0413766729420629,0.5095628477601406,0.6548297798422745,0.021618795491618995,0.05655602151433546,0.002174918404940901,0.0413766729420629,0.509547352916248,0.6548216969281875,0.021618795491618995,0.05655602151433546,0.002174918404940901,0.0413766729420629,1.0,0.9999999989115499,0.9999999989115499,0.0,3.675356317067724e-06,3.675356317067724e-06,0.0,0.0016030170513108288
camels_02408540,0.5150156890394382,0.6852536277740248,0.02167381611605445,0.062252637387289235,0.002295519759156883,0.05168868832849344,0.5150156890394382,0.6852536277740248,0.02167381611605445,0.062252637387289235,0.002295519759156883,0.05168868832849344,0.5150115637821898,0.6852482945906218,0.02167381611605445,0.062252637387289235,0.002295519759156883,0.05168868832849344,1.0,0.9999999991560276,0.9999999991560276,0.0,6.828763030597429e-06,6.828763030597429e-06,0.0,0.001792693869759887
camels_02422500,0.596149527919208,0.7813931559615597,0.018642777990376006,0.04854455371415639,0.0022882211039080822,0.03764214506013882,0.596149527919208,0.7813931559615597,0.018642777990376006,0.04854455371415639,0.0022882211039080822,0.03764214506013882,0.5961403696359711,0.7813899130277608,0.018642777990376006,0.04854455371415639,0.0022882211039080822,0.03764214506013882,0.9999999999999999,0.9999999991646674,0.9999999991646674,0.0,8.463860202700957e-06,8.463860202700957e-06,0.0,0.0015051391848794893
camels_02430085,0.4652722135833407,0.6403675362629704,0.021563490505876214,0.04958591112984122,0.002440136441352643,0.03766500306661424,0.4652722135833407,0.6403675362629704,0.021563490505876214,0.04958591112984122,0.002440136441352643,0.03766500306661424,0.4652658626102394,0.6403610782749927,0.021563490505876214,0.04958591112984122,0.002440136441352643,0.03766500306661424,0.9999999999999999,0.999999999229079,0.999999999229079,0.0,1.328309042758491e-05,1.328309042758491e-05,0.0,0.0009576433123106298
camels_02450250,0.4776882451480218,0.6612431713117723,0.02918832132830823,0.0864467628587332,0.0026374124368354224,0.07786704908761727,0.4776882451480218,0.6612431713117723,0.02918832132830823,0.0864467628587332,0.0026374124368354224,0.07786704908761727,0.47768136766149205,0.6612396722266741,0.02918832132830823,0.0864467628587332,0.0026374124368354224,0.07786704908761727,0.9999999999999999,0.9999999989562108,0.9999999989562108,0.0,1.4178950964449655e-06,1.4178950964449655e-06,0.0,0.002432627426824485
camels_02464000,0.43613231856115076,0.6610591429323736,0.02911137470609034,0.09108657372650704,0.0026912701782783677,0.08283447977495484,0.43613231856115076,0.6610591429323736,0.02911137470609034,0.09108657372650704,0.0026912701782783677,0.08283447977495484,0.4361257345408457,0.6610551070745394,0.02911137470609034,0.09108657372650704,0.0026912701782783677,0.08283447977495484,1.0,0.9999999985056153,0.9999999985056153,0.0,2.0233106363676256e-06,2.0233106363676256e-06,0.0,0.001898425868447795
camels_02465493,0.2281129315607573,0.5726772798451919,0.015623169254821406,0.04090562437417299,0.0021001048310533258,0.02742608323783952,0.2281129315607573,0.5726772798451919,0.015623169254821406,0.04090562437417299,0.0021001048310533258,0.02742608323783952,0.22811565012864665,0.5726769067460992,0.015623169254821406,0.04090562437417299,0.0021001048310533258,0.02742608323783952,1.0,0.9999999993511001,0.9999999993511001,0.0,1.6047293862397893e-05,1.6047293862397893e-05,0.0,0.0007694382587555282
camels_02469800,0.6938802258082963,0.6669791127586197,0.02390855127609284,0.0869727608640102,0.002783502091258825,0.07682370539852862,0.6938802258082963,0.6669791127586197,0.02390855127609284,0.0869727608640102,0.002783502091258825,0.07682370539852862,0.693880175486596,0.6669741944240748,0.02390855127609284,0.0869727608640102,0.002783502091258825,0.07682370539852862,0.9999999999999998,0.9999999985911134,0.9999999985911134,0.0,1.6827705149324856e-06,1.6827705149324856e-06,0.0,0.002402056891427584
camels_02472000,0.7522011090200416,0.8379463943475771,0.024004706794785197,0.08578192921729406,0.0026758220568148167,0.07217296731883081,0.7522011090200416,0.8379463943475771,0.024004706794785197,0.08578192921729406,0.0026758220568148167,0.07217296731883081,0.7522018934278787,0.837959213118071,0.024004706794785197,0.08578192921729406,0.0026758220568148167,0.07217296731883081,1.0,0.9999999993502459,0.9999999993502459,0.0,0.0,0.0,0.0,0.001476406442209921
camels_02472500,0.7146772630096339,0.770657084397784,0.01686029472892715,0.04648010145578133,0.002247861674542843,0.029362632488382275,0.7146772630096339,0.770657084397784,0.01686029472892715,0.04648010145578133,0.002247861674542843,0.029362632488382275,0.7146746784959359,0.7706510768432432,0.01686029472892715,0.04648010145578133,0.002247861674542843,0.029362632488382275,1.0,0.9999999989274241,0.9999999989274241,0.0,6.645937586147177e-06,6.645937586147177e-06,0.0,0.0017550703177695581
camels_02479155,0.6016559109083657,0.5178070998211093,0.020647339695123824,0.06382519023655395,0.0025999766092513203,0.050575986014901986,0.6016559109083657,0.5178070998211093,0.020647339695123824,0.06382519023655395,0.0025999766092513203,0.050575986014901986,0.6016478315808513,0.5177944211223582,0.020647339695123824,0.06382519023655395,0.0025999766092513203,0.050575986014901986,1.0,0.9999999978802016,0.9999999978802016,0.0,2.9368876637292374e-06,2.9368876637292374e-06,0.0,0.0022536839843247947
camels_02479300,0.8109325432922454,0.7946048643270807,0.014481921708608013,0.03457756468055215,0.0019259170392947555,0.01897725652729522,0.8109325432922454,0.7946048643270807,0.014481921708608013,0.03457756468055215,0.0019259170392947555,0.01897725652729522,0.8109359529720415,0.7945901369277885,0.014481921708608013,0.03457756468055215,0.0019259170392947555,0.01897725652729522,0.9999999999999998,0.9999999982234407,0.9999999982234407,0.0,2.2155877830609683e-05,2.2155877830609683e-05,0.0,0.003067082716858849
camels_02479560,0.8823327505808023,0.8449533761255251,0.016845203268116917,0.0496921090518727,0.0021212064228483436,0.035242487305801734,0.8823327505808023,0.8449533761255251,0.016845203268116917,0.0496921090518727,0.0021212064228483436,0.035242487305801734,0.8823333426216681,0.8449465600926928,0.016845203268116917,0.0496921090518727,0.0021212064228483436,0.035242487305801734,0.9999999999999998,0.9999999992347024,0.9999999992347024,0.0,1.724241617040434e-05,1.724241617040434e-05,0.0,0.0021113351414401293
camels_02481000,0.7188799636009748,0.6589623838237644,0.0246760350937292,0.082233957441535,0.0027811815482365917,0.069921705543874,0.7188799636009748,0.6589623838237644,0.0246760350937292,0.082233957441535,0.0027811815482365917,0.069921705543874,0.7188703136636898,0.6589456470780297,0.0246760350937292,0.082233957441535,0.0027811815482365917,0.069921705543874,1.0,0.9999999971223302,0.9999999971223302,0.0,3.0601469180879803e-06,3.0601469180879803e-06,0.0,0.004558433445225996
camels_02481510,0.67924977844691,0.5966722808320502,0.01865108772417111,0.0543939679437912,0.0023082529313665856,0.04020225648705906,0.67924977844691,0.5966722808320502,0.01865108772417111,0.0543939679437912,0.0023082529313665856,0.04020225648705906,0.6792435442687821,0.5966591294266512,0.01865108772417111,0.0543939679437912,0.0023082529313665856,0.04020225648705906,1.0,0.9999999970770239,0.9999999970770239,0.0,1.236506015600547e-05,1.236506015600547e-05,0.0,0.004863876850432991
camels_03010655,0.847249089368425,0.8790973592103613,0.04029476483018113,0.04699792300953585,0.0016602308706627899,0.03433470426176431,0.847249089368425,0.8790973592103613,0.04029476483018113,0.04699792300953585,0.0016602308706627899,0.03433470426176431,0.8472450550149943,0.8791024388546127,0.04029476483018113,0.04699792300953585,0.0016602308706627899,0.03433470426176431,1.0,0.9999999992344385,0.9999999992344385,0.0,6.119066094711911e-06,6.119066094711911e-06,0.0,0.0009199791945651015
camels_03011800,0.7589084687397417,0.8306155198935119,0.03439015355603448,0.024825660210352155,0.0015229318011363187,0.01480229205582253,0.7589084687397417,0.8306155198935119,0.03439015355603448,0.024825660210352155,0.0015229318011363187,0.01480229205582253,0.7589018051189179,0.8306133212536211,0.03439015355603448,0.024825660210352155,0.0015229318011363187,0.01480229205582253,1.0,0.999999999314541,0.999999999314541,0.0,1.3514463275576816e-05,1.3514463275576816e-05,0.0,0.0008866432293892501
camels_03015500,0.8092033893634727,0.8498739796347516,0.03589356211571374,0.03002102524948894,0.001641066901340446,0.020395972037170286,0.8092033893634727,0.8498739796347516,0.03589356211571374,0.03002102524948894,0.001641066901340446,0.020395972037170286,0.8091957440548438,0.8498693684811878,0.03589356211571374,0.03002102524948894,0.001641066901340446,0.020395972037170286,1.0,0.9999999985113978,0.9999999985113978,0.0,1.8826194986054645e-05,1.8826194986054645e-05,0.0,0.0030783164012364583
camels_03021350,0.6222625620625721,0.6678870659767528,0.03608414764094788,0.03172716059500982,0.0018108641158252894,0.026187845272660014,0.6222625620625721,0.6678870659767528,0.03608414764094788,0.03172716059500982,0.0018108641158252894,0.026187845272660014,0.622249692995933,0.6678755758409047,0.03608414764094788,0.03172716059500982,0.0018108641158252894,0.026187845272660014,0.9999999999999999,0.9999999975811836,0.9999999975811836,0.0,1.843569588677596e-05,1.843569588677596e-05,0.0,0.003976156217976534
camels_03026500,0.7266309291422199,0.8151678921643591,0.037587929158858786,0.03459099388509445,0.0016413966734075643,0.024334118767635818,0.7266309291422199,0.8151678921643591,0.037587929158858786,0.03459099388509445,0.0016413966734075643,0.024334118767635818,0.7266233475216257,0.8151658558083053,0.037587929158858786,0.03459099388509445,0.0016413966734075643,0.024334118767635818,0.9999999999999998,0.9999999993250809,0.9999999993250809,0.0,1.3131909095243088e-05,1.3131909095243088e-05,0.0,0.0012067710467182913
camels_03028000,0.773864636823528,0.8046260535737928,0.035413379166237484,0.031542754801968775,0.001568535278583395,0.020916889453756398,0.773864636823528,0.8046260535737928,0.035413379166237484,0.031542754801968775,0.001568535278583395,0.020916889453756398,0.7738585916198041,0.8046218192154537,0.035413379166237484,0.031542754801968775,0.001568535278583395,0.020916889453756398,1.0,0.9999999994073687,0.9999999994073687,0.0,1.0984791724677478e-05,1.0984791724677478e-05,0.0,0.0007979002266762514
camels_03049000,0.699136584167802,0.817016869365379,0.03739201969355647,0.04980012727315721,0.0020215349797061202,0.03635763551352232,0.699136584167802,0.817016869365379,0.03739201969355647,0.04980012727315721,0.0020215349797061202,0.03635763551352232,0.6991325393274697,0.817018743165985,0.03739201969355647,0.04980012727315721,0.0020215349797061202,0.03635763551352232,1.0,0.999999999253738,0.999999999253738,0.0,1.6371650484403588e-05,1.6371650484403588e-05,0.0,0.0007831266331939091
camels_03049800,0.6085054124770493,0.7700902414507661,0.04169814320655188,0.0700760096613824,0.002607816324756305,0.054840804403742234,0.6085054124770493,0.7700902414507661,0.04169814320655188,0.0700760096613824,0.002607816324756305,0.054840804403742234,0.6085007447241232,0.770095150189223,0.04169814320655188,0.0700760096613824,0.002607816324756305,0.054840804403742234,0.9999999999999999,0.9999999996152192,0.9999999996152192,0.0,7.799935200392127e-06,7.799935200392127e-06,0.0,0.0006820773769429245
camels_03076600,0.7295795910338051,0.8258761996052363,0.03802624561240175,0.047021300990973236,0.0018056269107919194,0.03689119133939608,0.7295795910338051,0.8258761996052363,0.03802624561240175,0.047021300990973236,0.0018056269107919194,0.03689119133939608,0.7295773731730613,0.8258806737583859,0.03802624561240175,0.047021300990973236,0.0018056269107919194,0.03689119133939608,1.0,0.9999999990459761,0.9999999990459761,0.0,1.410855926375909e-05,1.410855926375909e-05,0.0,0.001924023070706049
camels_03078000,0.7011368286704367,0.8103815064035558,0.03916298284008343,0.047440318790459006,0.0019411247593877764,0.04044374848959654,0.7011368286704367,0.8103815064035558,0.03916298284008343,0.047440318790459006,0.0019411247593877764,0.04044374848959654,0.7011320699187921,0.8103815021814806,0.03916298284008343,0.047440318790459006,0.0019411247593877764,0.04044374848959654,1.0,0.9999999993651739,0.9999999993651739,0.0,1.5304869990462322e-05,1.5304869990462322e-05,0.0,0.0017365628135124211
camels_03140000,0.5203665583460526,0.6682519389148325,0.04234629973436708,0.0811678424084646,0.0023180255299891225,0.0629500692804735,0.5203665583460526,0.6682519389148325,0.04234629973436708,0.0811678424084646,0.0023180255299891225,0.0629500692804735,0.5203598658945081,0.6682527683872896,0.04234629973436708,0.0811678424084646,0.0023180255299891225,0.0629500692804735,0.9999999999999999,0.9999999991825136,0.9999999991825136,0.0,3.215561901193098e-06,3.215561901193098e-06,0.0,0.0013010134099635806
camels_03144000,0.7291895708395076,0.7813426796880034,0.04238009501180591,0.08518971100782043,0.002282524229788635,0.06850401160683157,0.7291895708395076,0.7813426796880034,0.04238009501180591,0.08518971100782043,0.002282524229788635,0.06850401160683157,0.7291870749961686,0.7813546953242474,0.04238009501180591,0.08518971100782043,0.002282524229788635,0.06850401160683157,0.9999999999999999,0.9999999990621654,0.9999999990621654,0.0,0.0,0.0,0.0,0.001414117114609148
camels_03159540,0.6519435116851043,0.6739843979002216,0.042283774292735006,0.099862149375931,0.00286345027281353,0.08697740504514373,0.6519435116851043,0.6739843979002216,0.042283774292735006,0.099862149375931,0.00286345027281353,0.08697740504514373,0.651938018127425,0.6739855964786141,0.042283774292735006,0.099862149375931,0.00286345027281353,0.08697740504514373,1.0,0.999999997393056,0.999999997393056,0.0,0.0,0.0,0.0,0.00223676043588128
camels_03161000,0.6676482630438876,0.7845600193030455,0.019271620195245646,0.008237803248314537,0.001162265667325343,0.0010919823124249132,0.6676482630438876,0.7845600193030455,0.019271620195245646,0.008237803248314537,0.001162265667325343,0.0010919823124249132,0.667649243481644,0.7845568986841148,0.019271620195245646,0.008237803248314537,0.001162265667325343,0.0010919823124249132,0.9999999999999999,0.9999999987465364,0.9999999987465364,0.0,2.1968094273905336e-05,2.1968094273905336e-05,0.0,0.0011126346746430649
camels_03164000,0.7459512123498122,0.8345137775263408,0.020632915806335077,0.014453030212897558,0.0013019741427825865,0.003812977943652542,0.7459512123498122,0.8345137775263408,0.020632915806335077,0.014453030212897558,0.0013019741427825865,0.003812977943652542,0.7459558474167203,0.8345134007617411,0.020632915806335077,0.014453030212897558,0.0013019741427825865,0.003812977943652542,1.0,0.9999999987556472,0.9999999987556472,0.0,2.7512977089694246e-05,2.7512977089694246e-05,0.0,0.0008326356537660118
camels_03165000,0.5654886888141952,0.7196265243721092,0.019293193159432245,0.010654872522876422,0.0012815769013720159,0.0021362988750542877,0.5654886888141952,0.7196265243721092,0.019293193159432245,0.010654872522876422,0.0012815769013720159,0.0021362988750542877,0.5654810287278966,0.7196213153437813,0.019293193159432245,0.010654872522876422,0.0012815769013720159,0.0021362988750542877,0.9999999999999999,0.9999999993004347,0.9999999993004347,0.0,2.4816063636468044e-05,2.4816063636468044e-05,0.0,0.001036091084253954
camels_03170000,0.6350032183734138,0.7562005165600878,0.0227291544359064,0.03037489993577071,0.0015943630230112443,0.013941032697898138,0.6350032183734138,0.7562005165600878,0.0227291544359064,0.03037489993577071,0.0015943630230112443,0.013941032697898138,0.6350051032561956,0.756198551470746,0.0227291544359064,0.03037489993577071,0.0015943630230112443,0.013941032697898138,1.0,0.9999999989807652,0.9999999989807652,0.0,1.1868744833387623e-05,1.1868744833387623e-05,0.0,0.0010232413983275457
camels_03173000,0.6775554341947175,0.7059941970647943,0.03260712343103746,0.06543404074276195,0.0020071139925633675,0.05111710043514476,0.6775554341947175,0.7059941970647943,0.03260712343103746,0.06543404074276195,0.0020071139925633675,0.05111710043514476,0.6775567090082614,0.7059976499204144,0.03260712343103746,0.06543404074276195,0.0020071139925633675,0.05111710043514476,0.9999999999999998,0.9999999989997688,0.9999999989997688,0.0,4.859189307593326e-06,4.859189307593326e-06,0.0,0.0008334956945810212
camels_03213700,0.6514072129727537,0.7080874609959965,0.029383329348922016,0.05346584977774785,0.0019470989583230164,0.037639628752733585,0.6514072129727537,0.7080874609959965,0.029383329348922016,0.05346584977774785,0.0019470989583230164,0.037639628752733585,0.6514081458260226,0.7080872306545192,0.029383329348922016,0.05346584977774785,0.0019470989583230164,0.037639628752733585,1.0,0.9999999988216898,0.9999999988216898,0.0,1.4040527368974764e-05,1.4040527368974764e-05,0.0,0.0012566352335658948
camels_03237280,0.3941857545072628,0.49929144379783696,0.0397056068900149,0.09192397792731047,0.0026153541239957055,0.07946566877693965,0.3941857545072628,0.49929144379783696,0.0397056068900149,0.09192397792731047,0.0026153541239957055,0.07946566877693965,0.39417623271756974,0.49928650552540976,0.0397056068900149,0.09192397792731047,0.0026153541239957055,0.07946566877693965,1.0,0.9999999986319301,0.9999999986319301,0.0,0.0,0.0,0.0,0.0018844508741278077
camels_03237500,0.4435301175536298,0.562622443872083,0.045709534929441874,0.09564854310443871,0.0030014496546004413,0.08418138360880452,0.4435301175536298,0.562622443872083,0.045709534929441874,0.09564854310443871,0.0030014496546004413,0.08418138360880452,0.4435189210978233,0.562614129361809,0.045709534929441874,0.09564854310443871,0.0030014496546004413,0.08418138360880452,1.0,0.9999999983357322,0.9999999983357322,0.0,0.0,0.0,0.0,0.0017524132334081344
camels_03241500,0.7743780470016347,0.7932056636331798,0.04386394725126379,0.05428963249160117,0.002407499742798099,0.04232154134320923,0.7743780470016347,0.7932056636331798,0.04386394725126379,0.05428963249160117,0.002407499742798099,0.04232154134320923,0.7743703268309342,0.7932034861826546,0.04386394725126379,0.05428963249160117,0.002407499742798099,0.04232154134320923,1.0,0.9999999978377886,0.9999999978377886,0.0,1.1936012938029705e-05,1.1936012938029705e-05,0.0,0.002900985998222083
camels_03291780,0.4894474272048175,0.5854074576409913,0.042785010037992836,0.0852436707904808,0.0029441304912915336,0.07177275992310313,0.4894474272048175,0.5854074576409913,0.042785010037992836,0.0852436707904808,0.0029441304912915336,0.07177275992310313,0.4894158252715767,0.5853821617986837,0.042785010037992836,0.0852436707904808,0.0029441304912915336,0.07177275992310313,0.9999999999999999,0.9999999973480715,0.9999999973480715,0.0,0.0,0.0,0.0,0.005478505387152666
camels_03300400,0.6669809175227535,0.6302657802361604,0.0385837547193918,0.09409529432563704,0.0027829601605088424,0.07998542863021758,0.6669809175227535,0.6302657802361604,0.0385837547193918,0.09409529432563704,0.0027829601605088424,0.07998542863021758,0.6669773855651624,0.6302570739037254,0.0385837547193918,0.09409529432563704,0.0027829601605088424,0.07998542863021758,1.0,0.9999999981094971,0.9999999981094971,0.0,0.0,0.0,0.0,0.001868965748425655
camels_03346000,0.6079423243372474,0.569904260556713,0.05186696545831088,0.0966814455105857,0.0034077340642530585,0.07925147623367775,0.6079423243372474,0.569904260556713,0.05186696545831088,0.0966814455105857,0.0034077340642530585,0.07925147623367775,0.6079392275259297,0.5698965012831533,0.05186696545831088,0.0966814455105857,0.0034077340642530585,0.07925147623367775,1.0,0.9999999967822247,0.9999999967822247,0.0,0.0,0.0,0.0,0.002865094776322352
camels_03357350,0.37798531945187375,0.4071728598789093,0.04667878915040053,0.06660941474094352,0.0027631621815370016,0.05181507783777574,0.37798531945187375,0.4071728598789093,0.04667878915040053,0.06660941474094352,0.0027631621815370016,0.05181507783777574,0.37797201938598,0.4071575469459081,0.04667878915040053,0.06660941474094352,0.0027631621815370016,0.05181507783777574,1.0,0.9999999968704144,0.9999999968704144,0.0,0.0,0.0,0.0,0.0030929962869237215
camels_03366500,0.5958865159179774,0.5764469971725958,0.044663130971045815,0.08944317583621879,0.0030565568448080254,0.07458832452553522,0.5958865159179774,0.5764469971725958,0.044663130971045815,0.08944317583621879,0.0030565568448080254,0.07458832452553522,0.595862109145151,0.5764209404079665,0.044663130971045815,0.08944317583621879,0.0030565568448080254,0.07458832452553522,1.0,0.9999999934681506,0.9999999934681506,0.0,0.0,0.0,0.0,0.01029842798730396
camels_03368000,0.4050062799778805,0.3833473696168034,0.048461425038428624,0.09155657847561169,0.0033322139879269244,0.06874888963679997,0.4050062799778805,0.3833473696168034,0.048461425038428624,0.09155657847561169,0.0033322139879269244,0.06874888963679997,0.40498318105341147,0.38332005883915155,0.048461425038428624,0.09155657847561169,0.0033322139879269244,0.06874888963679997,1.0,0.9999999955217722,0.9999999955217722,0.0,0.0,0.0,0.0,0.002699434101472775
camels_03384450,0.517589854476447,0.4537304843618264,0.039501871105139925,0.11406058104478321,0.002930537150307553,0.09619480465778714,0.517589854476447,0.4537304843618264,0.039501871105139925,0.11406058104478321,0.002930537150307553,0.09619480465778714,0.5175606467701073,0.45369672633815283,0.039501871105139925,0.11406058104478321,0.002930537150307553,0.09619480465778714,0.9999999999999999,0.9999999902155008,0.9999999902155008,0.0,0.0,0.0,0.0,0.009372827042502418
camels_03439000,0.7188007150791921,0.8449260439160227,0.017727207702265307,0.004446669524388188,0.0010792912624428771,0.000308958247575992,0.7188007150791921,0.8449260439160227,0.017727207702265307,0.004446669524388188,0.0010792912624428771,0.000308958247575992,0.7187933342911712,0.8449204921085698,0.017727207702265307,0.004446669524388188,0.0010792912624428771,0.000308958247575992,1.0,0.9999999987254252,0.9999999987254252,0.0,6.0031906373048116e-05,6.0031906373048116e-05,0.0,0.0027020713370511373
camels_03455500,0.7081041303258907,0.8040124522199238,0.022330583955404968,0.006996635781340376,0.001181902290599583,0.0014671560988948505,0.7081041303258907,0.8040124522199238,0.022330583955404968,0.006996635781340376,0.001181902290599583,0.0014671560988948505,0.7080957385380966,0.8040047698429578,0.022330583955404968,0.006996635781340376,0.001181902290599583,0.0014671560988948505,1.0,0.9999999991548335,0.9999999991548335,0.0,5.303760762220833e-05,5.303760762220833e-05,0.0,0.0020403635275076937
